"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","gostou","n_reproducao","id_cliente"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,118.262481608129,-7.87864120918775,41.4619303019143,0,578486,1962,TRUE,7,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,79.9921942729548,-3.17737938338732,74.548534291701,0,188029,2019,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.1849192474682,-14.5608835993608,75.4167075522588,0,201522,2017,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,111.221315510054,-12.594612500527,74.1362394436107,0,146311,2016,TRUE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,104.123603357873,-6.19409293742118,8.45940987951737,51.2679252053812,287945,2011,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,101.267161238785,-8.82534841703084,75.432519111097,22.7781952283037,236272,1972,TRUE,1,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,67.9834823183934,-7.59094482579248,75.4131521333578,0,159498,2014,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,113.066676719174,-12.5391449176961,72.1569361714728,0,260082,1984,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,89.1154780470526,-5.97682131929396,19.0993817095135,79.0923466502022,208981,2012,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86.7453757308781,-7.89917258834684,67.1434710560838,0,186724,2015,FALSE,4,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.594342071751,-5.65956333282574,77.5758674021901,0,229151,2000,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127.78522950473,-9.47581848078049,72.6542612928604,0,186548,2017,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,106.139880094781,-6.8554150487902,54.1976095408118,0,174433,2020,TRUE,2,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.480807327058,-6.83564749205742,72.16788994026,0,295943,2008,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,85.6441618643994,-10.0181681016546,78.0667120097691,0,268012,2018,TRUE,3,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.061093788524,-6.16127792403432,71.94997671059,19.0855805835079,206176,2011,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.1720218220561,-11.6866029759381,66.8999095132938,0,154434,2020,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3166470777091,-8.56549696079959,72.8010350818151,0,195043,2016,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,108.720607825469,-10.2803773713211,72.7446324810607,0,218797,1997,TRUE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.492931818483,-5.72918439426575,19.5795104784287,52.9436453408583,257041,2003,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,93.4560251602143,-6.38960908211014,20.1379406449169,57.3437211324344,329110,2010,TRUE,5,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,104.916001587736,-6.61080310849939,23.6660336860321,59.9268156607598,214574,2006,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,78.7744147687142,-9.40159715168316,81.5573302233054,0,237805,2017,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.9566420242,-9.34638927677361,70.9120735751958,0,227042,1999,TRUE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132.397947873616,-10.6767224731435,66.4576856996494,0,238080,1960,TRUE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,95.9365679636366,-7.18890739983621,22.4661964830807,80.9812324186893,282528,2001,FALSE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,97.8363732168164,-6.39469263387709,31.2779611391752,80.6115497430374,224274,2010,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,169.81472624974,-8.39479407994317,58.0028084792758,0,165554,2020,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83.523252272422,-7.10466887334125,72.6546469839539,0,212914,2019,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,141.503838396132,-6.77643271184414,75.3140996348768,0,243378,2006,FALSE,1,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,93.1304649019493,-7.53260471023519,21.2226527399276,80.0413196087182,172334,2012,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,110.947050476724,-14.4300527937894,75.4069707967984,0,226122,1992,TRUE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,129.4893715014,-8.12419382392878,63.2307755269511,0,106270,2021,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.455698794539,-4.97142580349147,69.9968034002414,0,314494,2017,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,94.3273399224612,-6.35772901301152,66.4576508520197,0,162359,1975,FALSE,1,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.974097731483,-6.57651024623625,50.5916080792211,0,212747,2020,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,121.248842233855,-7.72694526364277,21.2389344668735,66.3081175744065,208629,2011,FALSE,2,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,124.860196269508,-5.02733178458988,51.4471010782288,0,158872,2018,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,116.220814257881,-6.79641281475283,63.6848349449258,0,158510,2020,FALSE,3,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.875991806099,-5.05222674763802,80.8763122018626,19.549463645582,273124,2001,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,122.152945293275,-3.11829176155771,40.4194397820538,0,285654,1999,TRUE,8,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,140.080206836699,-8.03927138965595,70.4097338406732,46.3560780722649,371272,1993,TRUE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,124.462466505134,-10.2200114288671,62.1956805910915,0,367057,2003,TRUE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73.1647209715217,-7.31195877484514,80.3963386623623,0,194276,2015,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77.3302778351566,-7.21180458148878,72.6453032805166,0,163790,2016,TRUE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,125.422694849069,-14.7209557227794,34.8594052338446,0,503416,1930,TRUE,1,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.2009589940898,-8.61201376677698,82.015938863648,0,156728,2021,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.0787362107664,-7.15767760478273,74.4103526959412,0,221106,2015,FALSE,3,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.360764320837,-7.1198803765104,69.2814000565599,0,274594,2003,TRUE,7,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,156.397135773069,-9.79948998328171,70.7083085179482,42.6307826010658,235129,1960,TRUE,4,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74.8733669719868,-8.23803545508186,71.2567850602997,0,176892,2017,FALSE,1,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.49156366622,-7.56728920676292,18.7713616778893,57.9553879966033,242170,1995,FALSE,1,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,153.666916571465,-7.11534499256118,59.2177375907308,0,132917,2021,TRUE,6,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,118.475573787283,-9.1956004328117,43.2226023292232,0,654465,1950,TRUE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64.8315098260057,-8.54298452423451,67.5457458337003,0,218813,2016,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,115.104983440336,-10.0549863955442,34.7825907563074,0,476986,1949,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,113.615332620555,-11.2896654929015,43.8473122189535,0,525866,1976,TRUE,5,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96.4631333415988,-7.28062099491003,65.9098358208447,0,283517,1991,TRUE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,117.821913573365,-11.6947776394872,33.6997532170513,0,480888,1964,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,93.4170910510417,-6.9652733877906,77.8062044377125,0,292981,1983,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.888246382121,-5.89668830938723,57.9819646945317,0,236355,2021,TRUE,3,"#ID1349"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,121.755092176786,-6.63908421064188,32.5951634957846,0,444328,1973,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,96.4005418900021,-5.33662460771805,29.024076766387,68.9276109685761,209601,2014,FALSE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,74.0178034041028,-5.96697371202251,73.723665174649,0,241573,1996,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,121.394882858292,-6.73384405650772,22.3546192338386,83.6176559003318,196008,2010,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,116.858756348531,-13.8741206090766,79.0028273466427,0,214218,2008,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,97.2642378886641,-3.01103867368496,85.0865388075545,0,205822,1994,FALSE,2,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,114.841729934838,-6.13928810978237,69.8779798589146,0,212971,2008,TRUE,5,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,93.9520676225661,-6.60079035854497,29.4179492649497,67.9884600161838,255601,2011,TRUE,6,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,127.461909474514,-7.03943890376446,81.8592541923204,23.0129921013215,282513,2006,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,91.9820416974048,-11.3355328648562,77.2885529410331,0,196823,2018,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,175.742001643573,-5.83493806267038,54.3130783997346,0,151481,2019,TRUE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,124.465543498079,-7.31330162863118,13.505548744903,0,540647,1940,TRUE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,158.390513239186,-5.41857004563916,54.922990428039,0,164504,2021,FALSE,2,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,144.883009811697,-7.23287016775546,60.2476147843442,36.0720182656522,306563,1970,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.9445691467933,-5.50075181925111,69.1859549688982,0,223580,1998,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,94.4399468843063,-12.4550704170331,75.2147358878002,0,269298,1985,FALSE,5,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,121.352185138981,-6.96418929511725,9.19923239509552,65.2176458650922,254110,1990,FALSE,4,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,117.544073699385,-6.99033361793845,11.8099703949381,85.1698417503535,246575,1995,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.1686869281231,-6.91746641030258,73.8956564245626,0,209822,2021,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,120.516607718793,-10.2220670142303,69.7488324389511,0,242897,1996,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,160.32110536855,-6.89151695942055,58.8994051627011,0,131844,2021,FALSE,3,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,122.449725108045,-8.73973590761562,74.2221560682944,0,225229,2009,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,95.3917535827968,-6.08876539530067,80.1998479507711,0,204587,1999,TRUE,3,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,124.548969335661,-7.25913898293823,67.8579816315234,0,156134,2021,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,89.4736305410138,-7.62429338039301,19.4135828801408,93.9806437847319,253822,2010,TRUE,6,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,111.342813016053,-7.0123074917577,68.4863739262469,0,283736,2005,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,105.751697039788,-4.14830173900565,74.2438488309044,0,214105,2006,FALSE,4,"#ID1349"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,127.733942833361,-12.8794627700104,46.6819135058079,0,262266,1994,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.719410971811,-5.98973667963262,59.0222362018484,0,201821,2021,TRUE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.527349582905,-7.78847111019655,50.2696877204819,0,528009,1999,TRUE,6,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,123.963966541995,-6.74772141670118,39.0446041227311,0,381631,1980,TRUE,5,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,98.5801087283938,-7.38045261578544,71.8248459400631,0,233495,2021,FALSE,3,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,113.508664960239,-6.75835129112419,80.8994201131932,0,277723,2013,TRUE,4,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,120.13700586161,-13.3677070618355,42.3576007080416,0,535614,1920,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,113.841859884111,-8.30065661533433,69.5190800560648,0,225894,2009,TRUE,3,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,96.7744038444993,-7.49985444871058,68.1787209041967,24.5302446806086,237555,1999,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,120.574461113106,-10.1344982987212,65.5665845231567,35.0879491016365,189382,1990,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.3676153525768,-6.9833359234252,75.5727441072966,0,139981,2021,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,71.3177530207491,-13.8017758576971,73.9472217716732,0,189205,2021,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,93.3037254657817,-5.66209970927067,77.195465710186,0,157933,2021,FALSE,6,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,89.3348576060127,-7.16369445776955,19.6876037672413,66.2080186129244,283496,1999,TRUE,5,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,119.888426630371,-8.49815391356502,76.2236293209334,23.9750651835582,235102,2016,TRUE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,110.314340634366,-7.86649033723805,20.3914514928276,65.2340585921253,170815,2008,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,101.848774402439,-7.65248597705463,18.6564948164676,68.7247687647052,248632,2016,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85.9494366440474,-7.98110263461577,67.7567212987829,0,204700,1982,TRUE,2,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173.478632625256,-11.4070121313241,67.0820686857804,37.1423669957279,234233,1993,TRUE,6,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,118.275631562806,-7.0954958941038,65.0793859700856,0,109180,2020,TRUE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,93.6059634323129,-7.21164576540601,74.4545310898981,18.9493062039155,311048,2005,FALSE,1,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,171.340306755315,-6.56070268399545,56.3152486687172,0,144399,2017,FALSE,3,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,124.096367193886,-6.51198989449837,72.0664450519987,0,186956,2021,TRUE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,138.783181429584,-6.41927513823436,52.2335896092546,0,184574,2020,TRUE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,132.012391955611,-5.74849007756426,76.8820678267624,0,233086,1994,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,95.6232934428056,-6.69161031332114,4.86789505152104,71.4837019057634,204099,2003,TRUE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,106.312823638731,-5.93729925099885,76.193234427591,0,284722,2007,FALSE,4,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,98.4354987022654,-6.5294053690272,26.5666161721455,76.7500007054815,206761,2001,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,134.852963349964,-6.12489442976436,73.6388967376874,19.5834810289519,218163,2009,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,104.435585592666,-7.78263298251651,20.7772894696861,85.3435727212752,190397,2008,TRUE,4,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.472975089328,-8.90386831778772,17.4538573183029,66.9581105839239,228268,2000,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.529822410558,-8.24645919261464,68.3796454316258,0,171695,2020,FALSE,6,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,126.371113819087,-6.9991890627299,81.1907950773169,19.9605412013319,171857,1994,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141.281931072137,-9.58816833637131,78.0781247445196,0,177628,2014,FALSE,1,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,98.4101482738779,-7.50091069307131,15.6780200230058,69.4410362783682,261525,2010,TRUE,2,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,108.197682414275,-6.03740016141559,80.8243401051537,0,283142,2016,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.785320743147,-3.40368772579104,70.8082552168265,0,211804,1970,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103.705299121741,-7.23523279489789,71.2436751591703,18.0104935427637,188953,2009,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.369173744896,-8.5007437160079,81.0893412262753,0,217164,2021,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,135.133688443057,-4.74337901161932,72.7830622959745,0,252519,1997,FALSE,2,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,131.987527060086,-6.30025005021289,55.8348563850489,0,180528,2019,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.372409789573,-6.15338218770953,63.4110765384842,0,185732,2021,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111.739571468773,-6.89784479923956,73.3583729464792,0,195461,2014,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,103.533178442389,-6.89008216638137,60.9559510266214,0,149973,2020,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,116.650397081216,-12.4676020955263,52.9595017205772,0,493245,1991,TRUE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,120.179975701209,-10.8853976245087,48.0296980173453,0,465994,1970,TRUE,6,"#ID1349"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,112.665927174864,-21.9819049353004,0,0,184497,2010,TRUE,6,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,132.004047379592,-7.53345870330497,71.9791872638716,0,147786,2014,FALSE,5,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.605143529985,-17.7465901472452,0,0,298645,2006,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,75.4710071246998,-7.83419480114232,16.7299234135344,58.900743886211,263959,1998,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,146.941480123814,-6.8781071237114,56.2398226678859,0,217911,2019,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,115.405974698238,-7.97813193442686,75.0228480758682,0,256950,1983,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,109.08462358662,-5.51933133158312,62.4584993834794,0,201883,2020,FALSE,2,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,93.4478540707554,-6.21201895605216,68.3989050035469,0,200455,2007,TRUE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,104.4046592611,-6.64532019152801,19.4908738275906,62.7540539627089,166410,2009,FALSE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,153.694672779461,-6.42093851476229,62.4404168994267,0,165717,2018,FALSE,4,"#ID1349"
